id,digit
4847,3
4848,6
4849,3
4850,1
4851,1
4852,2
4853,8
4854,5
4855,9
4856,3
4857,8
4858,1
4859,1
4860,7
4861,3
4862,2
4863,3
4864,7
4865,7
4866,2
4867,1
4868,4
4869,1
4870,8
4871,2
4872,1
4873,8
4874,8
4875,2
4876,1
4877,0
4878,1
4879,5
4880,3
4881,5
4882,1
4883,9
4884,2
4885,4
4886,8
4887,8
4888,8
4889,7
4890,1
4891,1
4892,4
4893,5
4894,0
4895,8
4896,2
4897,4
4898,3
4899,0
4900,4
4901,3
4902,2
4903,3
4904,1
4905,1
4906,3
4907,4
4908,5
4909,7
4910,5
4911,6
4912,0
4913,3
4914,8
4915,2
4916,7
4917,1
4918,3
4919,5
4920,1
4921,6
4922,4
4923,2
4924,1
4925,4
4926,0
4927,5
4928,8
4929,8
4930,6
4931,7
4932,3
4933,5
4934,0
4935,1
4936,3
4937,1
4938,2
4939,2
4940,1
4941,0
4942,3
4943,9
4944,5
4945,5
4946,1
4947,7
4948,4
4949,5
4950,6
4951,7
4952,1
4953,8
4954,6
4955,8
4956,1
4957,9
4958,1
4959,2
4960,8
4961,3
4962,5
4963,6
4964,9
4965,7
4966,7
4967,0
4968,2
4969,0
4970,1
4971,8
4972,8
4973,5
4974,9
4975,7
4976,2
4977,3
4978,1
4979,0
4980,1
4981,2
4982,4
4983,9
4984,1
4985,1
4986,5
4987,7
4988,8
4989,3
4990,1
4991,4
4992,7
4993,6
4994,0
4995,1
4996,1
4997,1
4998,1
4999,9
5000,3
5001,5
5002,9
5003,1
5004,1
5005,1
5006,8
5007,1
5008,5
5009,4
5010,5
5011,1
5012,4
5013,4
5014,5
5015,0
5016,1
5017,6
5018,2
5019,3
5020,6
5021,1
5022,1
5023,2
5024,8
5025,1
5026,8
5027,1
5028,5
5029,0
5030,9
5031,3
5032,5
5033,8
5034,6
5035,8
5036,1
5037,1
5038,4
5039,5
5040,3
5041,0
5042,1
5043,8
5044,1
5045,8
5046,2
5047,3
5048,1
5049,8
5050,1
5051,1
5052,7
5053,0
5054,1
5055,4
5056,3
5057,3
5058,4
5059,2
5060,2
5061,2
5062,8
5063,1
5064,6
5065,3
5066,7
5067,8
5068,1
5069,1
5070,9
5071,8
5072,5
5073,1
5074,0
5075,1
5076,7
5077,3
5078,7
5079,6
5080,0
5081,1
5082,8
5083,1
5084,0
5085,3
5086,1
5087,1
5088,1
5089,1
5090,5
5091,5
5092,0
5093,0
5094,3
5095,6
5096,1
5097,8
5098,1
5099,1
5100,2
5101,5
5102,7
5103,1
5104,4
5105,9
5106,8
5107,8
5108,9
5109,0
5110,4
5111,5
5112,3
5113,2
5114,0
5115,7
5116,1
5117,1
5118,1
5119,4
5120,6
5121,8
5122,0
5123,9
5124,6
5125,1
5126,2
5127,7
5128,1
5129,2
5130,4
5131,6
5132,4
5133,8
5134,1
5135,7
5136,1
5137,7
5138,5
5139,4
5140,8
5141,7
5142,8
5143,3
5144,2
5145,1
5146,2
5147,0
5148,1
5149,4
5150,1
5151,8
5152,0
5153,5
5154,8
5155,1
5156,7
5157,5
5158,1
5159,3
5160,4
5161,7
5162,9
5163,7
5164,8
5165,2
5166,1
5167,8
5168,1
5169,4
5170,3
5171,9
5172,1
5173,1
5174,1
5175,3
5176,4
5177,6
5178,4
5179,8
5180,1
5181,3
5182,9
5183,2
5184,8
5185,0
5186,6
5187,2
5188,8
5189,1
5190,2
5191,1
5192,3
5193,7
5194,8
5195,3
5196,7
5197,5
5198,1
5199,0
5200,2
5201,1
5202,9
5203,0
5204,3
5205,9
5206,5
5207,8
5208,2
5209,7
5210,1
5211,1
5212,0
5213,0
5214,8
5215,8
5216,7
5217,1
5218,9
5219,7
5220,1
5221,8
5222,7
5223,9
5224,7
5225,7
5226,6
5227,6
5228,4
5229,5
5230,8
5231,9
5232,1
5233,2
5234,7
5235,0
5236,2
5237,1
5238,1
5239,8
5240,1
5241,6
5242,9
5243,1
5244,1
5245,4
5246,1
5247,4
5248,5
5249,8
5250,4
5251,6
5252,9
5253,8
5254,0
5255,0
5256,3
5257,1
5258,3
5259,1
5260,1
5261,7
5262,4
5263,8
5264,7
5265,9
5266,3
5267,1
5268,8
5269,5
5270,4
5271,3
5272,8
5273,8
5274,2
5275,9
5276,5
5277,0
5278,4
5279,5
5280,1
5281,1
5282,8
5283,4
5284,7
5285,7
5286,7
5287,8
5288,6
5289,8
5290,8
5291,8
5292,2
5293,3
5294,5
5295,6
5296,1
5297,6
5298,9
5299,1
5300,3
5301,9
5302,3
5303,8
5304,0
5305,4
5306,6
5307,7
5308,1
5309,5
5310,8
5311,6
5312,2
5313,1
5314,2
5315,1
5316,5
5317,8
5318,2
5319,2
5320,7
5321,1
5322,1
5323,7
5324,9
5325,1
5326,1
5327,1
5328,3
5329,1
5330,4
5331,7
5332,5
5333,1
5334,9
5335,5
5336,1
5337,9
5338,1
5339,2
5340,1
5341,5
5342,5
5343,0
5344,2
5345,1
5346,1
5347,8
5348,5
5349,3
5350,1
5351,4
5352,1
5353,0
5354,8
5355,9
5356,7
5357,2
5358,1
5359,1
5360,6
5361,5
5362,8
5363,1
5364,8
5365,2
5366,9
5367,8
5368,1
5369,1
5370,1
5371,5
5372,1
5373,4
5374,3
5375,3
5376,1
5377,7
5378,1
5379,2
5380,3
5381,0
5382,5
5383,6
5384,8
5385,4
5386,6
5387,8
5388,1
5389,8
5390,1
5391,4
5392,7
5393,0
5394,2
5395,3
5396,4
5397,7
5398,2
5399,5
5400,4
5401,1
5402,5
5403,5
5404,1
5405,5
5406,0
5407,1
5408,5
5409,9
5410,1
5411,0
5412,1
5413,1
5414,1
5415,3
5416,5
5417,6
5418,2
5419,0
5420,3
5421,3
5422,1
5423,0
5424,1
5425,0
5426,8
5427,4
5428,7
5429,8
5430,4
5431,1
5432,7
5433,1
5434,8
5435,1
5436,4
5437,7
5438,5
5439,1
5440,1
5441,9
5442,4
5443,7
5444,3
5445,3
5446,8
5447,7
5448,3
5449,6
5450,3
5451,9
5452,0
5453,9
5454,7
5455,1
5456,1
5457,0
5458,5
5459,2
5460,9
5461,6
5462,3
5463,0
5464,6
5465,0
5466,1
5467,8
5468,6
5469,8
5470,7
5471,1
5472,1
5473,2
5474,9
5475,1
5476,9
5477,7
5478,5
5479,1
5480,8
5481,9
5482,1
5483,6
5484,4
5485,1
5486,7
5487,4
5488,8
5489,3
5490,3
5491,8
5492,1
5493,1
5494,8
5495,8
5496,8
5497,1
5498,3
5499,0
5500,1
5501,5
5502,2
5503,1
5504,8
5505,1
5506,1
5507,0
5508,2
5509,1
5510,0
5511,1
5512,1
5513,5
5514,7
5515,9
5516,7
5517,8
5518,1
5519,0
5520,7
5521,1
5522,3
5523,1
5524,7
5525,4
5526,8
5527,2
5528,9
5529,7
5530,7
5531,1
5532,3
5533,8
5534,0
5535,9
5536,2
5537,2
5538,3
5539,6
5540,3
5541,1
5542,5
5543,5
5544,0
5545,8
5546,1
5547,1
5548,1
5549,1
5550,0
5551,8
5552,7
5553,1
5554,1
5555,5
5556,0
5557,3
5558,5
5559,9
5560,5
5561,8
5562,9
5563,1
5564,9
5565,1
5566,5
5567,8
5568,4
5569,1
5570,5
5571,1
5572,5
5573,8
5574,6
5575,7
5576,1
5577,2
5578,1
5579,4
5580,4
5581,4
5582,0
5583,0
5584,1
5585,0
5586,8
5587,4
5588,4
5589,8
5590,2
5591,8
5592,5
5593,5
5594,1
5595,5
5596,4
5597,1
5598,6
5599,8
5600,2
5601,4
5602,8
5603,7
5604,8
5605,9
5606,0
5607,2
5608,8
5609,2
5610,4
5611,4
5612,8
5613,1
5614,0
5615,1
5616,8
5617,4
5618,1
5619,1
5620,3
5621,3
5622,9
5623,1
5624,4
5625,0
5626,6
5627,7
5628,0
5629,5
5630,8
5631,7
5632,2
5633,1
5634,4
5635,2
5636,0
5637,7
5638,1
5639,1
5640,4
5641,4
5642,7
5643,1
5644,1
5645,5
5646,8
5647,1
5648,4
5649,1
5650,9
5651,3
5652,2
5653,6
5654,9
5655,1
5656,5
5657,1
5658,9
5659,0
5660,6
5661,4
5662,2
5663,3
5664,5
5665,8
5666,8
5667,5
5668,3
5669,3
5670,0
5671,0
5672,1
5673,4
5674,4
5675,9
5676,1
5677,5
5678,2
5679,8
5680,1
5681,4
5682,9
5683,2
5684,0
5685,3
5686,8
5687,8
5688,1
5689,8
5690,0
5691,1
5692,1
5693,8
5694,1
5695,7
5696,1
5697,6
5698,1
5699,8
5700,8
5701,4
5702,2
5703,6
5704,5
5705,0
5706,1
5707,0
5708,1
5709,0
5710,4
5711,4
5712,1
5713,1
5714,2
5715,5
5716,1
5717,1
5718,9
5719,8
5720,7
5721,0
5722,5
5723,4
5724,7
5725,8
5726,7
5727,8
5728,8
5729,1
5730,1
5731,7
5732,7
5733,9
5734,9
5735,4
5736,1
5737,2
5738,7
5739,2
5740,3
5741,8
5742,2
5743,8
5744,2
5745,3
5746,1
5747,1
5748,1
5749,5
5750,1
5751,5
5752,2
5753,8
5754,2
5755,0
5756,1
5757,4
5758,4
5759,6
5760,2
5761,1
5762,8
5763,0
5764,8
5765,1
5766,6
5767,6
5768,0
5769,1
5770,3
5771,8
5772,1
5773,1
5774,9
5775,1
5776,1
5777,9
5778,0
5779,1
5780,5
5781,7
5782,1
5783,7
5784,2
5785,8
5786,1
5787,7
5788,0
5789,5
5790,1
5791,1
5792,5
5793,3
5794,5
5795,7
5796,1
5797,5
5798,2
5799,1
5800,4
5801,0
5802,3
5803,5
5804,4
5805,1
5806,9
5807,3
5808,7
5809,1
5810,3
5811,1
5812,7
5813,0
5814,1
5815,1
5816,5
5817,8
5818,4
5819,1
5820,7
5821,2
5822,0
5823,1
5824,0
5825,1
5826,0
5827,9
5828,1
5829,4
5830,1
5831,2
5832,9
5833,7
5834,8
5835,8
5836,2
5837,0
5838,1
5839,5
5840,2
5841,5
5842,6
5843,1
5844,1
5845,0
5846,5
5847,2
5848,8
5849,4
5850,7
5851,0
5852,6
5853,6
5854,0
5855,7
5856,8
5857,7
5858,4
5859,9
5860,1
5861,7
5862,8
5863,3
5864,1
5865,6
5866,2
5867,6
5868,5
5869,1
5870,9
5871,8
5872,1
5873,4
5874,8
5875,5
5876,0
5877,3
5878,8
5879,8
5880,9
5881,8
5882,1
5883,4
5884,1
5885,1
5886,3
5887,9
5888,8
5889,6
5890,7
5891,7
5892,8
5893,0
5894,3
5895,2
5896,1
5897,2
5898,1
5899,8
5900,6
5901,6
5902,4
5903,0
5904,0
5905,4
5906,8
5907,7
5908,1
5909,3
5910,1
5911,1
5912,1
5913,6
5914,7
5915,3
5916,2
5917,3
5918,1
5919,4
5920,5
5921,4
5922,8
5923,2
5924,6
5925,9
5926,1
5927,0
5928,5
5929,1
5930,0
5931,2
5932,5
5933,2
5934,0
5935,0
5936,8
5937,8
5938,5
5939,3
5940,1
5941,1
5942,5
5943,5
5944,1
5945,8
5946,6
5947,3
5948,7
5949,9
5950,1
5951,2
5952,4
5953,5
5954,0
5955,8
5956,5
5957,8
5958,4
5959,7
5960,3
5961,1
5962,8
5963,2
5964,2
5965,0
5966,6
5967,1
5968,5
5969,8
5970,3
5971,7
5972,1
5973,6
5974,0
5975,7
5976,2
5977,1
5978,0
5979,8
5980,6
5981,3
5982,5
5983,7
5984,8
5985,3
5986,8
5987,2
5988,7
5989,7
5990,6
5991,1
5992,7
5993,1
5994,5
5995,1
5996,8
5997,1
5998,9
5999,5
6000,1
6001,8
6002,4
6003,1
6004,7
6005,3
6006,1
6007,0
6008,6
6009,1
6010,6
6011,5
6012,0
6013,3
6014,6
6015,3
6016,2
6017,9
6018,0
6019,8
6020,1
6021,6
6022,2
6023,2
6024,8
6025,1
6026,6
6027,4
6028,5
6029,1
6030,1
6031,5
6032,1
6033,1
6034,0
6035,1
6036,0
6037,0
6038,9
6039,3
6040,5
6041,1
6042,2
6043,7
6044,8
6045,2
6046,0
6047,8
6048,1
6049,5
6050,5
6051,4
6052,0
6053,1
6054,8
6055,8
6056,1
6057,4
6058,1
6059,8
6060,3
6061,9
6062,0
6063,3
6064,5
6065,1
6066,5
6067,5
6068,2
6069,5
6070,4
6071,7
6072,2
6073,9
6074,8
6075,8
6076,4
6077,8
6078,2
6079,1
6080,0
6081,7
6082,7
6083,1
6084,7
6085,1
6086,1
6087,7
6088,2
6089,1
6090,9
6091,8
6092,8
6093,8
6094,1
6095,7
6096,8
6097,8
6098,5
6099,4
6100,4
6101,7
6102,0
6103,1
6104,7
6105,1
6106,4
6107,1
6108,9
6109,5
6110,9
6111,7
6112,4
6113,6
6114,3
6115,5
6116,0
6117,1
6118,3
6119,9
6120,0
6121,1
6122,0
6123,1
6124,4
6125,7
6126,0
6127,1
6128,6
6129,1
6130,8
6131,1
6132,1
6133,1
6134,2
6135,0
6136,2
6137,8
6138,5
6139,2
6140,3
6141,6
6142,4
6143,8
6144,0
6145,8
6146,3
6147,8
6148,1
6149,4
6150,7
6151,1
6152,1
6153,8
6154,8
6155,1
6156,6
6157,3
6158,7
6159,5
6160,1
6161,3
6162,2
6163,8
6164,4
6165,9
6166,0
6167,8
6168,1
6169,0
6170,1
6171,1
6172,5
6173,9
6174,3
6175,3
6176,3
6177,2
6178,1
6179,3
6180,8
6181,7
6182,1
6183,4
6184,5
6185,8
6186,1
6187,3
6188,8
6189,8
6190,9
6191,8
6192,6
6193,0
6194,1
6195,0
6196,2
6197,7
6198,5
6199,4
6200,7
6201,4
6202,4
6203,1
6204,4
6205,5
6206,1
6207,3
6208,0
6209,1
6210,0
6211,6
6212,6
6213,2
6214,5
6215,7
6216,0
6217,2
6218,5
6219,5
6220,1
6221,8
6222,3
6223,4
6224,8
6225,1
6226,4
6227,1
6228,8
6229,8
6230,3
6231,1
6232,1
6233,5
6234,8
6235,0
6236,5
6237,5
6238,0
6239,1
6240,8
6241,5
6242,8
6243,7
6244,5
6245,7
6246,1
6247,1
6248,6
6249,2
6250,7
6251,5
6252,7
6253,9
6254,1
6255,3
6256,0
6257,2
6258,1
6259,3
6260,7
6261,3
6262,0
6263,4
6264,6
6265,3
6266,1
6267,4
6268,8
6269,9
6270,8
6271,0
6272,1
6273,5
6274,4
6275,9
6276,3
6277,8
6278,9
6279,1
6280,0
6281,3
6282,1
6283,5
6284,7
6285,0
6286,2
6287,8
6288,2
6289,9
6290,8
6291,9
6292,4
6293,5
6294,2
6295,2
6296,0
6297,6
6298,3
6299,4
6300,8
6301,9
6302,7
6303,5
6304,1
6305,1
6306,4
6307,7
6308,5
6309,4
6310,2
6311,6
6312,4
6313,1
6314,8
6315,8
6316,5
6317,8
6318,1
6319,7
6320,1
6321,9
6322,1
6323,0
6324,6
6325,3
6326,4
6327,0
6328,8
6329,4
6330,2
6331,8
6332,6
6333,1
6334,1
6335,3
6336,3
6337,6
6338,9
6339,8
6340,3
6341,1
6342,8
6343,0
6344,8
6345,1
6346,9
6347,4
6348,1
6349,3
6350,1
6351,5
6352,2
6353,3
6354,1
6355,3
6356,7
6357,9
6358,4
6359,7
6360,7
6361,0
6362,3
6363,6
6364,8
6365,1
6366,3
6367,8
6368,6
6369,3
6370,5
6371,4
6372,5
6373,8
6374,3
6375,4
6376,2
6377,3
6378,1
6379,8
6380,3
6381,3
6382,8
6383,1
6384,1
6385,8
6386,2
6387,7
6388,2
6389,1
6390,5
6391,5
6392,2
6393,0
6394,0
6395,4
6396,7
6397,7
6398,8
6399,6
6400,4
6401,2
6402,8
6403,6
6404,3
6405,1
6406,2
6407,7
6408,1
6409,1
6410,5
6411,7
6412,5
6413,6
6414,7
6415,5
6416,2
6417,4
6418,2
6419,9
6420,1
6421,3
6422,2
6423,9
6424,8
6425,7
6426,1
6427,1
6428,8
6429,8
6430,0
6431,1
6432,1
6433,2
6434,8
6435,0
6436,3
6437,5
6438,1
6439,7
6440,1
6441,1
6442,8
6443,6
6444,1
6445,7
6446,1
6447,1
6448,4
6449,5
6450,8
6451,9
6452,0
6453,1
6454,2
6455,3
6456,1
6457,0
6458,9
6459,4
6460,4
6461,6
6462,7
6463,3
6464,0
6465,9
6466,9
6467,0
6468,2
6469,5
6470,1
6471,3
6472,1
6473,0
6474,4
6475,1
6476,4
6477,7
6478,0
6479,8
6480,1
6481,7
6482,5
6483,1
6484,1
6485,1
6486,0
6487,3
6488,7
6489,8
6490,0
6491,7
6492,1
6493,8
6494,3
6495,0
6496,8
6497,7
6498,4
6499,6
6500,8
6501,1
6502,1
6503,6
6504,8
6505,5
6506,3
6507,6
6508,3
6509,0
6510,6
6511,8
6512,5
6513,4
6514,0
6515,0
6516,4
6517,3
6518,1
6519,1
6520,5
6521,1
6522,3
6523,2
6524,1
6525,5
6526,5
6527,1
6528,3
6529,2
6530,8
6531,5
6532,4
6533,7
6534,9
6535,0
6536,8
6537,0
6538,8
6539,8
6540,2
6541,0
6542,7
6543,8
6544,4
6545,4
6546,0
6547,1
6548,0
6549,2
6550,3
6551,8
6552,1
6553,5
6554,6
6555,0
6556,7
6557,2
6558,2
6559,3
6560,1
6561,1
6562,1
6563,9
6564,6
6565,1
6566,1
6567,4
6568,3
6569,1
6570,0
6571,9
6572,3
6573,2
6574,1
6575,1
6576,0
6577,4
6578,7
6579,9
6580,7
6581,9
6582,5
6583,4
6584,8
6585,3
6586,8
6587,1
6588,7
6589,4
6590,7
6591,4
6592,4
6593,9
6594,2
6595,8
6596,1
6597,0
6598,6
6599,1
6600,1
6601,9
6602,1
6603,4
6604,7
6605,7
6606,7
6607,3
6608,2
6609,5
6610,5
6611,4
6612,1
6613,4
6614,3
6615,9
6616,2
6617,1
6618,0
6619,1
6620,1
6621,8
6622,5
6623,2
6624,4
6625,3
6626,7
6627,0
6628,9
6629,1
6630,1
6631,9
6632,7
6633,5
6634,3
6635,1
6636,1
6637,2
6638,8
6639,1
6640,3
6641,7
6642,5
6643,0
6644,2
6645,6
6646,1
6647,1
6648,6
6649,1
6650,9
6651,7
6652,4
6653,3
6654,4
6655,8
6656,1
6657,7
6658,8
6659,0
6660,0
6661,9
6662,8
6663,7
6664,5
6665,1
6666,1
6667,4
6668,5
6669,1
6670,6
6671,2
6672,3
6673,6
6674,3
6675,2
6676,1
6677,1
6678,1
6679,1
6680,8
6681,7
6682,7
6683,3
6684,1
6685,8
6686,7
6687,3
6688,1
6689,3
6690,3
6691,1
6692,9
6693,8
6694,8
6695,7
6696,1
6697,6
6698,6
6699,1
6700,3
6701,3
6702,3
6703,8
6704,7
6705,2
6706,5
6707,1
6708,1
6709,1
6710,7
6711,3
6712,9
6713,1
6714,3
6715,4
6716,1
6717,6
6718,1
6719,1
6720,3
6721,6
6722,2
6723,8
6724,2
6725,1
6726,1
6727,7
6728,7
6729,2
6730,1
6731,8
6732,8
6733,3
6734,1
6735,7
6736,8
6737,3
6738,4
6739,1
6740,4
6741,7
6742,1
6743,3
6744,5
6745,0
6746,1
6747,7
6748,0
6749,0
6750,5
6751,8
6752,1
6753,1
6754,8
6755,3
6756,0
6757,1
6758,5
6759,2
6760,4
6761,4
6762,0
6763,1
6764,8
6765,3
6766,4
6767,5
6768,5
6769,1
6770,2
6771,7
6772,1
6773,9
6774,4
6775,1
6776,1
6777,5
6778,9
6779,3
6780,0
6781,2
6782,3
6783,3
6784,3
6785,5
6786,6
6787,7
6788,7
6789,1
6790,0
6791,9
6792,4
6793,0
6794,5
6795,2
6796,2
6797,9
6798,5
6799,3
6800,1
6801,1
6802,1
6803,0
6804,8
6805,0
6806,0
6807,8
6808,5
6809,9
6810,1
6811,5
6812,4
6813,6
6814,4
6815,3
6816,3
6817,2
6818,2
6819,2
6820,1
6821,1
6822,2
6823,3
6824,1
6825,0
6826,3
6827,3
6828,0
6829,2
6830,5
6831,9
6832,1
6833,4
6834,5
6835,1
6836,0
6837,6
6838,7
6839,6
6840,7
6841,0
6842,1
6843,4
6844,6
6845,5
6846,2
6847,3
6848,1
6849,3
6850,8
6851,5
6852,8
6853,1
6854,1
6855,7
6856,1
6857,3
6858,1
6859,7
6860,8
6861,3
6862,4
6863,0
6864,1
6865,5
6866,2
6867,3
6868,1
6869,9
6870,1
6871,3
6872,9
6873,1
6874,7
6875,5
6876,3
6877,1
6878,8
6879,9
6880,1
6881,7
6882,6
6883,6
6884,6
6885,7
6886,5
6887,7
6888,9
6889,8
6890,8
6891,4
6892,5
6893,6
6894,5
6895,5
6896,6
6897,1
6898,9
6899,1
6900,5
6901,6
6902,1
6903,8
6904,8
6905,4
6906,3
6907,8
6908,1
6909,4
6910,4
6911,0
6912,6
6913,8
6914,1
6915,1
6916,3
6917,1
6918,8
6919,1
6920,4
6921,5
6922,4
6923,7
6924,5
6925,0
6926,1
6927,1
6928,1
6929,9
6930,3
6931,8
6932,3
6933,4
6934,4
6935,1
6936,5
6937,2
6938,7
6939,9
6940,6
6941,0
6942,7
6943,5
6944,8
6945,6
6946,8
6947,1
6948,9
6949,2
6950,5
6951,9
6952,7
6953,3
6954,5
6955,0
6956,8
6957,0
6958,1
6959,8
6960,5
6961,3
6962,0
6963,5
6964,1
6965,1
6966,2
6967,5
6968,4
6969,3
6970,8
6971,4
6972,9
6973,0
6974,8
6975,8
6976,1
6977,0
6978,3
6979,8
6980,7
6981,2
6982,1
6983,9
6984,7
6985,7
6986,9
6987,1
6988,4
6989,1
6990,1
6991,0
6992,1
6993,2
6994,6
6995,8
6996,5
6997,9
6998,2
6999,1
7000,3
7001,1
7002,8
7003,2
7004,9
7005,9
7006,4
7007,4
7008,0
7009,3
7010,3
7011,1
7012,8
7013,4
7014,1
7015,3
7016,1
7017,8
7018,6
7019,7
7020,1
7021,1
7022,0
7023,7
7024,7
7025,1
7026,5
7027,3
7028,7
7029,1
7030,5
7031,9
7032,9
7033,6
7034,5
7035,9
7036,7
7037,3
7038,2
7039,8
7040,1
7041,3
7042,7
7043,1
7044,3
7045,8
7046,0
7047,3
7048,1
7049,2
7050,1
7051,1
7052,3
7053,8
7054,5
7055,9
7056,8
7057,3
7058,1
7059,4
7060,3
7061,1
7062,0
7063,9
7064,3
7065,8
7066,8
7067,1
7068,9
7069,9
7070,1
7071,3
7072,0
7073,3
7074,8
7075,1
7076,7
7077,1
7078,2
7079,6
7080,1
7081,1
7082,1
7083,5
7084,8
7085,2
7086,1
7087,9
7088,1
7089,1
7090,3
7091,7
7092,6
7093,7
7094,7
7095,1
7096,4
7097,5
7098,1
7099,7
7100,6
7101,5
7102,7
7103,9
7104,3
7105,3
7106,5
7107,9
7108,1
7109,2
7110,5
7111,1
7112,4
7113,8
7114,1
7115,8
7116,3
7117,9
7118,0
7119,3
7120,9
7121,1
7122,1
7123,7
7124,1
7125,5
7126,8
7127,5
7128,0
7129,1
7130,7
7131,1
7132,1
7133,5
7134,0
7135,3
7136,0
7137,2
7138,5
7139,4
7140,1
7141,5
7142,2
7143,8
7144,3
7145,1
7146,7
7147,2
7148,7
7149,8
7150,8
7151,1
7152,1
7153,3
7154,8
7155,1
7156,4
7157,8
7158,2
7159,3
7160,1
7161,0
7162,5
7163,8
7164,3
7165,7
7166,1
7167,2
7168,9
7169,3
7170,8
7171,5
7172,1
7173,4
7174,6
7175,0
7176,2
7177,8
7178,6
7179,8
7180,6
7181,0
7182,0
7183,0
7184,0
7185,0
7186,7
7187,5
7188,1
7189,7
7190,5
7191,3
7192,3
7193,3
7194,1
7195,3
7196,0
7197,2
7198,4
7199,4
7200,0
7201,9
7202,1
7203,2
7204,3
7205,4
7206,3
7207,2
7208,7
7209,2
7210,4
7211,7
7212,2
7213,3
7214,2
7215,1
7216,9
7217,1
7218,5
7219,8
7220,1
7221,1
7222,7
7223,8
7224,3
7225,2
7226,3
7227,3
7228,1
7229,1
7230,4
7231,5
7232,3
7233,8
7234,1
7235,1
7236,1
7237,1
7238,4
7239,7
7240,4
7241,0
7242,6
7243,1
7244,2
7245,7
7246,8
7247,0
7248,2
7249,6
7250,5
7251,4
7252,9
7253,3
7254,1
7255,0
7256,7
7257,1
7258,8
7259,4
7260,0
7261,4
7262,1
7263,8
7264,1
7265,1
7266,8
7267,4
7268,8
7269,0
7270,0
7271,1
7272,4
7273,0
7274,1
7275,1
7276,3
7277,1
7278,9
7279,5
7280,4
7281,0
7282,2
7283,6
7284,9
7285,6
7286,0
7287,3
7288,1
7289,2
7290,5
7291,6
7292,8
7293,1
7294,0
7295,0
7296,1
7297,1
7298,9
7299,3
7300,7
7301,2
7302,2
7303,4
7304,8
7305,7
7306,8
7307,7
7308,4
7309,2
7310,3
7311,1
7312,4
7313,2
7314,2
7315,4
7316,8
7317,9
7318,1
7319,1
7320,6
7321,5
7322,7
7323,0
7324,1
7325,5
7326,1
7327,8
7328,6
7329,1
7330,5
7331,5
7332,2
7333,9
7334,8
7335,8
7336,8
7337,1
7338,7
7339,5
7340,6
7341,4
7342,8
7343,6
7344,1
7345,6
7346,5
7347,6
7348,5
7349,8
7350,3
7351,0
7352,2
7353,9
7354,0
7355,2
7356,1
7357,7
7358,1
7359,2
7360,1
7361,6
7362,0
7363,3
7364,1
7365,8
7366,5
7367,7
7368,9
7369,7
7370,0
7371,9
7372,1
7373,3
7374,1
7375,5
7376,8
7377,1
7378,7
7379,2
7380,9
7381,6
7382,7
7383,0
7384,0
7385,4
7386,7
7387,5
7388,7
7389,8
7390,7
7391,0
7392,1
7393,3
7394,2
7395,1
7396,3
7397,1
7398,3
7399,4
7400,1
7401,3
7402,6
7403,2
7404,1
7405,1
7406,9
7407,7
7408,7
7409,1
7410,6
7411,0
7412,3
7413,1
7414,5
7415,4
7416,8
7417,1
7418,3
7419,3
7420,1
7421,7
7422,2
7423,3
7424,5
7425,8
7426,3
7427,7
7428,0
7429,4
7430,1
7431,2
7432,9
7433,1
7434,1
7435,8
7436,4
7437,5
7438,8
7439,5
7440,8
7441,6
7442,7
7443,8
7444,1
7445,5
7446,8
7447,1
7448,1
7449,7
7450,5
7451,0
7452,7
7453,5
7454,1
7455,1
7456,3
7457,6
7458,3
7459,1
7460,2
7461,5
7462,4
7463,2
7464,7
7465,5
7466,1
7467,7
7468,7
7469,0
7470,8
7471,4
7472,0
7473,2
7474,0
7475,3
7476,0
7477,5
7478,2
7479,5
7480,6
7481,7
7482,5
7483,2
7484,4
7485,0
7486,2
7487,0
7488,1
7489,7
7490,1
7491,0
7492,8
7493,2
7494,7
7495,1
7496,4
7497,1
7498,1
7499,3
7500,3
7501,5
7502,0
7503,9
7504,7
7505,5
7506,4
7507,2
7508,9
7509,8
7510,7
7511,5
7512,1
7513,5
7514,1
7515,0
7516,7
7517,5
7518,4
7519,5
7520,7
7521,2
7522,1
7523,1
7524,0
7525,1
7526,0
7527,8
7528,7
7529,1
7530,0
7531,2
7532,0
7533,1
7534,2
7535,5
7536,1
7537,1
7538,9
7539,0
7540,0
7541,8
7542,8
7543,1
7544,1
7545,2
7546,0
7547,3
7548,8
7549,1
7550,0
7551,5
7552,1
7553,5
7554,5
7555,9
7556,3
7557,2
7558,7
7559,7
7560,4
7561,7
7562,1
7563,3
7564,0
7565,1
7566,8
7567,1
7568,1
7569,4
7570,8
7571,8
7572,1
7573,2
7574,4
7575,1
7576,1
7577,5
7578,2
7579,3
7580,0
7581,1
7582,2
7583,2
7584,9
7585,8
7586,4
7587,5
7588,8
7589,0
7590,1
7591,0
7592,5
7593,1
7594,0
7595,4
7596,9
7597,5
7598,7
7599,1
7600,1
7601,0
7602,8
7603,8
7604,0
7605,5
7606,4
7607,1
7608,5
7609,9
7610,7
7611,8
7612,6
7613,2
7614,4
7615,7
7616,9
7617,1
7618,0
7619,2
7620,3
7621,7
7622,8
7623,6
7624,1
7625,7
7626,5
7627,1
7628,6
7629,6
7630,4
7631,6
7632,1
7633,5
7634,4
7635,1
7636,3
7637,8
7638,4
7639,1
7640,0
7641,0
7642,5
7643,8
7644,1
7645,5
